"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
302.220001,305.599998,302.200001,304.179993,105972300,40.242547
307.000004,310.19001,307.000004,309.360004,108482500,40.927855
311.37001,312.880005,308.529999,312.800003,127087100,41.382962
315.449997,320.180012,315.029987,318.270008,160622000,42.106635
317.990002,319.570011,316.75,317.130009,90313300,41.955815
317.199997,319.769989,316.759987,318.620003,70439600,42.152939
321.049992,321.300011,314.499989,316.079998,95886000,41.8169
316.640011,318.769993,313.550007,318.030003,96056800,42.074883
315,318.399998,314.249996,316.649998,90321000,41.89231
315.999996,316.500008,303.629993,308.029987,198961700,40.751896
308.460011,310.540005,306.27,307.040005,100901500,40.620923
305.720001,307.599991,299.319988,301.59,164412500,39.899895
301.200005,303.990002,297.760006,300.499989,119862400,39.755689
305.199989,309.669998,304.689991,308.429996,123622800,40.804816
307.970013,308.400009,305.23999,306.730011,96210800,40.579911
306.679996,313.359989,305.869991,313.359989,98268800,41.457047
310.449989,311.749992,306.559994,308.730003,129861900,40.844507
312.000011,315.400009,311.749992,314.799995,103431300,41.647558
313.739998,317.700008,312.940006,315,59396400,41.674018
315.500011,317.480003,311.379997,316.870003,111446300,41.921416
313.539993,314.360012,310.869999,311.150005,125464500,41.16467
315.269993,317.749996,315,316.400005,115437700,41.859236
317.529991,319.000011,314.890011,318.150005,115709300,42.090759
317.010006,318.64999,316.340004,317.440002,85523200,41.996826
318.640003,322.329994,318.419998,320.149998,112120400,42.355355
323.799988,323.990005,318.119991,318.210007,97863500,42.098697
319.630013,321.020004,317.110008,321.009991,80483900,42.46913
322.12999,322.500011,319.020012,319.760002,73537800,42.303759
319.650013,321.049992,318.600002,320.559994,65627800,42.409597
324.369987,325.05999,321.000004,321.670006,109953900,42.556449
321.730007,322.540012,319.000011,320.290001,87752000,42.373877
320.000008,322.999996,319.190002,320.359989,104328000,42.383136
321.089993,322.610001,320.10001,321.249996,80507700,42.500883
321.630005,321.790009,320.23,320.610008,96732300,42.416213
321.599991,323.249989,318.230007,322.209991,96402600,42.627889
322.999996,324.389988,322.049988,324.199997,64088500,42.891163
324.360001,325.720005,323.549995,325.159992,66480400,43.018169
324.999989,325.150005,323.169987,323.60001,55789300,42.811786
322.850006,325.439999,321.519989,324.680008,62454000,42.954668
325.909996,326.66,325.05999,325.470013,43981000,43.059185
326.21999,326.450008,325.099991,325.290009,40784800,43.03537
325.48,325.509987,323.050011,323.660011,39373600,42.819724
322.950008,323.480007,321.309998,322.560013,48377000,42.674196
325.640003,330.260002,324.840012,329.57,111284600,43.601607
332.439999,332.5,328.149994,331.290012,77270200,43.829162
329.549999,334.339989,329.500011,334.000008,63879900,44.18769
334.719997,335.249996,332.900009,333.729988,75107200,44.151967
333.989994,336.349995,331.900013,336.120003,77982800,44.468162
338.829998,343.229992,337.169987,342.450001,112140000,45.305611
344.87999,344.959991,339.470013,341.639996,111027000,45.198449
343.249992,344.429993,342.000004,344.420006,75647600,45.56624
345.159996,346.640003,343.850006,345.680008,74195100,45.732936
345.889999,348.479992,344.440006,348.479992,77210000,46.10337
329.520012,344.759987,326.000011,340.650013,470249500,45.067475
348.350002,348.599995,336.879993,338.840012,283903200,44.828015
336.429996,338.299999,330.119999,332.680004,191197300,44.013055
333.769989,334.880001,326.630013,326.720001,188600300,43.224556
326.869991,337.449993,326.720001,337.449993,143670800,44.644118
336.329994,341.439991,334.570007,341.39999,136717000,45.166696
342.959999,345.600006,341.499992,343.850006,126718900,45.49083
343.779991,344.689999,342.830009,343.209991,71256500,45.406157
344.169987,344.400005,333.53001,336.100002,148014300,44.465516
335.799995,340.040012,334.299988,339.319996,94311700,44.891516
341.299988,345.649994,340.980007,345.030006,106658300,45.646942
344.449993,345.250011,343.549999,344.320004,64738800,45.553009
343.799992,344.240002,338.549992,343.44001,98449400,45.436588
343.639988,346.700005,343.509998,346.5,80460100,45.84142
347.889992,353.250008,347.639999,351.87999,121255400,46.553184
353.680004,355.519993,352.150009,355.200012,95260200,46.992418
355.189999,358.999992,354.869991,358.16,120686300,47.38402
357.389996,359.999989,348.000008,354.539997,232137500,46.905099
354.749989,357.799992,353.540001,356.85001,91893200,47.21071
356.790009,359.480003,356.710007,359.179996,77604100,47.518964
359.19001,359.970001,357.549999,359.900013,71043700,47.614221
360.800007,364.899994,360.5,363.129993,120289400,48.041542
357.249992,360.270008,356.519989,358.300003,132645800,47.402542
358.709999,359.500004,349.519989,350.560013,204014300,46.378553
342.149994,345.400002,337.720013,338.609993,218138900,44.797584
338.769997,344.640011,338.609993,342.619991,167963600,45.3281
344.019997,345.150009,338.369987,342.879997,124975200,45.362499
345.259998,348.430004,344.799988,348.160011,95004700,46.061037
351.240002,355.049995,351.119999,353.210007,100768500,46.729143
355.470005,355.719997,347.68,349.309998,114034200,46.213178
349.959999,354.350006,348.39999,352.119995,150647700,46.584936
357.189991,359.789997,355.920002,359.560005,125197100,47.569238
360.070004,360.290009,357.750004,359.999989,113316700,47.627448
361.399994,361.669987,351.30999,355.359989,136530800,47.013583
354.909992,357.400009,352.250011,355.759998,89079200,47.066503
354.689987,354.760002,350.599987,352.46999,113326500,46.63124
349.120007,349.770008,344.89999,346.669991,126884800,45.863909
345.330013,352.32,344.999992,351.990005,117770100,46.567739
353.179993,356.479988,351.30999,353.560001,108989300,46.775447
342.100006,347.840004,340.099987,345.429989,180270300,45.699859
342.000004,343,326.259991,330.01001,290502800,43.659819
336.830006,339.609989,330.660011,334.639996,164855600,44.272359
337.130013,338.199997,329.999996,330.669998,188303500,43.747135
335.990013,339.740005,335.26001,339.299995,102350500,44.88887
342.55999,342.619991,339.139992,341.200012,81480700,45.140239
339.279995,340.21999,335.950012,339.190006,93249100,44.874319
341.849987,345.999989,338.860012,344.970005,101178000,45.639004
348.069996,352.059994,347.020012,351.540009,112227500,46.508205
353.150005,354.319992,350.44001,350.44001,77338800,46.362677
347.66,350.959995,346.05999,350.959995,88225200,46.43147
350.639988,350.879993,347.439995,348.630009,82351500,46.123217
346.359997,349.799995,346.05999,348.510006,68504800,46.10734
351.110012,351.589996,343.300007,344.560009,104665400,45.584762
344.30999,344.60001,338.400002,341.189999,115021200,45.138915
336.990009,342.249996,336,338.889999,120682800,44.834628
341.220013,343.899994,337.139999,338.039993,100634800,44.722174
338.099995,340.430008,336.029987,338.079994,93361800,44.727466
339.92001,340.150002,333.949993,335.060005,94383800,44.327926
334.060009,335.670006,330.019997,330.799988,99736700,43.764332
330.489994,333.729988,330.200001,332.399998,106409800,43.976011
335.020004,336.140003,332.52,336.12999,86555000,44.469483
334.799999,336,332.05999,332.419998,75450200,43.978657
333.299992,333.639999,326.800003,327.459991,113401400,43.322456
326.099987,332.230007,320.160011,331.849998,152474700,43.903247
333.099987,337.979992,331.709995,337.859989,104844600,44.698359
343.509998,345.749996,341.499992,342.41,175166600,45.300319
355.000008,355.129997,348.519993,350.699989,188452600,46.397072
350.340008,353.749992,350.300007,353.010002,66636500,46.702683
353.620003,354.989994,349.349998,350.42001,84700000,46.360031
352.239998,352.349987,347.099987,350.14999,89053300,46.324308
346.190006,349.750008,345.520004,346.749992,90239800,45.874493
346.780006,353.949997,346.669991,350.12999,251586300,46.321662
349.739994,350.469997,345.500004,346.279995,110678400,45.812313
347.989994,349.890011,345.620007,348.200012,78337000,46.066329
348.259987,351.830002,346.880009,349.570004,97312600,46.247576
348.39999,350.950008,346.050003,346.749992,83992300,45.874493
349.690006,350,346.210007,346.660004,70033600,45.862588
347.860004,349.200008,346.529987,347.599998,51186800,45.986948
348.889988,349.690006,346.660004,349.450001,70522900,46.2317
349.020004,350,345.239998,347.230003,8.4e+07,45.937998
346.119991,347.119987,342.269997,346.569988,80500000,45.850679
345.660007,346.250008,340.350006,340.499996,81529000,45.047628
339.199993,341.220013,332.600002,333.299992,112443800,44.095079
331.999989,336.140003,330.73,336.140003,113083600,44.470808
336.469997,341.049995,336,339.869995,83694100,44.96428
342.080006,342.41,338.669994,340.53001,65292500,45.051599
339.560001,340.949993,335.020004,335.220009,84492100,44.349094
329.970009,335.98,329.42001,334.39999,95900000,44.240607
335.499989,335.899998,331.34,332.190006,80481800,43.948229
333.430008,338.560005,332.849995,336.779991,73556000,44.555477
335.970013,336.890007,334.430004,335.000004,55640200,44.319988
334.799999,337.629997,334.310001,337.409992,50899800,44.638826
341.10001,347.82999,341.000008,347.82999,104438600,46.017375
348.869987,352.130009,344.649998,345.509991,138670700,45.710443
346.5,347.980007,344.300003,346.099991,84695800,45.788499
343.180004,345.330013,342.009991,343.44001,78312500,45.436588
345.700008,347.049999,337.810001,338.039993,115485300,44.722174
338.17001,338.219997,331.900013,332.039989,132446300,43.928382
331.78001,334.799999,330.649998,332.239994,83430900,43.954843
333.250004,333.669987,330.75,331.48999,68772200,43.855618
330.549995,331.660007,325.509987,325.900009,108488800,43.116072
327.200012,328.309998,325.070004,326.599998,82368300,43.20868
329.999996,333.250004,329.309994,332.439999,83642300,43.981303
329.750004,330.300003,324.880013,326.749989,99799000,43.228523
326.900005,328.679993,318.330009,325.159992,127647800,43.018169
328.990013,329.249992,319.359993,320.259987,153755000,42.369906
317.360001,317.700008,310.500004,315.320007,160161400,41.716354
316.680012,325.800007,315.200005,325.299995,123345600,43.036692
325.159992,328.899998,322.380009,322.610001,97645800,42.680809
318.94001,331.689995,318.119991,331.230011,139939800,43.821224
331.369987,333.150002,325.090004,326.350006,109951800,43.175606
327.590008,333.900005,327.25,332.039989,84953400,43.928382
333.650013,336.699989,333.439995,335.26001,73574900,44.354386
336.040001,336.369995,331.880013,334.040009,88136300,44.192982
334.699997,336.12999,332.840008,335.670006,80738700,44.408628
335.950012,343.500011,334.200012,343.260006,108828300,45.412773
343,349.830009,342.499989,349.43,88763500,46.229054
348.949989,354.099987,346.709991,351.759987,111156500,46.537308
354.669987,357.999996,354.000011,357.200005,99915900,47.257014
353.339996,359.999989,352.199997,359.709995,122408300,47.589082
356.340012,359.769997,352.820011,354.000011,110668600,46.83366
353.529987,357.679989,348.619995,353.749992,112902300,46.800583
358.32999,359.999989,356.380013,358.019997,97909700,47.365498
361.009998,361.610012,356.340012,357.770004,107633400,47.332424
361.170002,364.999996,359.17001,364.919994,121116800,48.278357
365.429993,374.64999,365.280003,373.800011,143163300,49.453169
378,378.650002,373.32,376.849987,204786400,49.856677
396.119987,396.270004,385.999996,386.89999,235335100,51.186277
386.950005,390.060009,383.900002,387.290012,131633600,51.237876
388.319996,395.050003,387.749996,393.300003,129182200,52.032988
390.350002,399.999996,389.619999,398.499989,147451500,52.720939
399.999996,404.499992,399.679989,403.410007,119145600,53.370527
400.589996,402.640003,392.14999,392.59,164831100,51.939056
391.619991,396.989994,388.130005,391.819996,148508500,51.837186
387.640007,395.150005,384.000004,390.479992,158146100,51.659905
397.779999,399.500011,392.369995,396.749989,153209000,52.489416
397.650009,397.900002,388.35001,388.909996,159884900,51.452197
390.980003,393.549995,382.23999,392.57,183127000,51.93641
389.410007,391.320011,377.349998,377.369999,217851900,49.925473
380.440002,383.499992,362.570007,373.620007,301147700,49.429355
361.689987,367.769993,353.019989,353.210007,285958400,46.729143
361.299992,374.609989,355.000008,374.010002,270645900,49.480951
371.14999,374.64999,362.499992,363.690006,219664200,48.115631
370.519989,375.450008,364.71999,373.700008,185492300,49.439939
378.069988,379.640011,374.230007,376.98999,132244000,49.875199
379.629997,384.970013,378.089989,383.410004,115136000,50.724557
381.52,383.370003,376.060009,380.480003,124687500,50.336922
382.310005,384.519989,378,380.440002,110515300,50.33163
370.839996,372.649998,361.370007,366.050007,212858800,48.427856
362.169998,366.999989,356.000004,356.029991,193972100,47.102223
364.509998,364.879993,355.089996,356.439987,133828800,47.156465
360.299995,373.640007,357,373.600006,164208800,49.426709
373.46999,378.959995,370.599991,376.180012,156566900,49.76804
365.079998,375.450008,364.999996,373.720009,217836500,49.442585
371.169991,383.799999,370.799995,383.579994,160369300,50.747046
388.179993,391.499989,387.999989,389.969994,101317300,51.592433
388.250008,391.839996,386.209988,389.989994,104480600,51.595079
390.570007,392.080002,381.860008,384.830009,130646600,50.912421
385.819992,387.34,380.720009,381.030003,85931300,50.409686
374.740005,378,371.830006,374.050003,109734800,49.486243
367.37001,380.330013,366.480003,379.740013,127424500,50.239023
385.560013,385.599987,382.000011,383.929989,87644200,50.79335
382.399994,388.609989,382.310005,384.140007,104039600,50.821135
383.929989,385.999996,375.020012,377.479988,141203300,49.940025
372.999992,380.880013,371.899994,379.939991,116958100,50.265479
382.139988,386.209988,380.250011,384.619991,110140100,50.884636
387.019993,392.209991,385.759991,389.299992,133681100,51.503793
391.43,393.660011,389.900005,392.959995,104454700,51.988006
395.540001,400.500008,395.030003,400.500008,174628300,52.985538
397.000008,413.229992,395.199993,411.630009,205965200,54.45802
415.250011,422.860012,411.189999,413.449997,193938500,54.698802
419.639992,421.589996,412.000004,412.140007,151494000,54.525492
401.030006,409.820007,396.700001,401.820011,242120200,53.160173
400.280003,406.73999,399.850006,404.299988,136569300,53.48827
399.859993,403.980007,391.300011,403.170002,203219100,53.338774
408.729996,409.250008,398.060005,399.260006,158124400,52.821488
400.189987,403.740002,396.51001,397.009995,107409400,52.523815
401.919987,402.210007,386.209988,390.570007,162771700,51.671814
387.119995,388.889996,381.179993,381.319996,136910200,50.448052
380.369987,382.639999,373.17001,374.600002,167274800,49.559007
374.569988,381.800007,354.23999,372.500008,308419300,49.281181
367.860008,379.819988,360.299995,378.249992,196617400,50.041895
373.330013,384.779995,371.799992,377.369999,203145600,49.925473
375.780003,377.739994,368.490009,369.799999,133864500,48.923974
379.090012,388.809994,378.209991,388.809994,110628700,51.438967
392.57,403.179989,391.499989,400.289989,151421900,52.957753
407.340004,409.250008,400.139999,402.190006,155571500,53.209122
404.980003,408.429989,402.849995,408.429989,106546300,54.034662
416.829994,421.999992,415.270012,421.999992,143341800,55.829953
421.740013,426.699993,415.939987,419.990013,171511200,55.564036
421.759987,424.80999,415.990002,422.239998,220400600,55.861705
401.349987,408.420002,397.799999,398.619991,276014900,52.736815
399.999996,400.349991,394.210011,395.310009,137317600,52.298909
398.100006,399.140003,390.750011,392.870007,155311100,51.976101
396.179989,406.500011,395.399998,405.770008,125534500,53.682751
405.029991,406.549999,397.37999,397.770012,107606800,52.624364
401.76001,402.549988,393.150013,400.60001,114076200,52.998768
407.560009,408.999989,401.889999,404.69001,123666200,53.539869
403.000011,406.349995,402.509987,404.949989,80710700,53.574264
402.419998,409.330009,401.050007,404.779999,96375300,53.551774
397.410004,399.500011,393.220001,396.51001,132947500,52.457667
400.090012,400.440006,395.110004,397.410004,81837700,52.576735
399.069988,403.399994,395.359997,403.07,110346600,53.325544
402.030003,403.439995,399.160004,400.240002,75557300,52.95114
399.910007,399.999996,396.130001,399.730003,67568900,52.883668
402.210007,407.999992,401.560005,406.229992,100110500,53.743606
396.969994,400.890003,394.230011,395.279995,139671000,52.294938
397.029995,397.209999,382.150002,385.220005,186188100,50.964017
386.609997,388.700005,380.259998,384.619991,163446500,50.884636
383.519993,385.249992,378.200005,379.260002,108226300,50.175518
380.800011,389.499996,379.449993,388.829994,107702700,51.441613
389.250004,391.140007,384.320011,384.770008,87302600,50.904483
383.980003,384.57999,375.499996,377.41,119975100,49.930765
378.919994,379.990005,374.880009,374.94001,92984500,49.60399
370.400013,371.679989,365.910004,369.009995,111995100,48.819458
371.02,377.930012,370.939999,376.510006,102255300,49.811698
374.509987,375.840004,366.880013,366.990002,107067800,48.552216
368.419994,371.14999,363.320011,363.570004,63690200,48.099755
372.349991,376.719997,370.329998,376.12001,86603300,49.760102
375.840004,378.830006,370.200008,373.199997,93963800,49.373788
381.290009,382.279991,378.300007,382.199989,101484600,50.564474
382.539997,389.000011,380.749996,387.93,96795300,51.322545
389.82999,393.629997,388.580002,389.700001,94763900,51.556714
393.489994,396.410007,390.390003,393.01001,89302500,51.994623
392.509998,394.629993,389.379993,390.949989,70899500,51.722085
389.929993,390.940002,386.759987,389.09,76186600,51.476012
391.450001,395.5,390.23,390.659996,94089100,51.68372
392.850006,394.039993,391.029991,393.62001,74248300,52.075325
391.679993,393.89999,389.450008,391.839996,75266800,51.839832
392.999996,395.399998,387.099995,388.809994,84732200,51.438967
386.700012,387.380001,377.679993,380.19001,101721900,50.298556
383.330002,383.739998,378.309994,378.939995,64050000,50.133181
380.360001,384.149994,379.569996,381.019989,105369600,50.408361
382.470009,384.85001,380.480003,382.210003,58882600,50.565798
387.76001,396.099987,387.259998,395.949997,84303800,52.383579
396.689987,397.299988,392.009987,396.450008,65737000,52.449729
397.000008,399.12999,396.099987,398.550003,50589700,52.727555
399.690002,403.590012,399.489998,403.330006,67349800,53.359942
403.099987,409.090004,403.020012,406.529999,66269000,53.783297
406.890007,408.250011,401.34,402.640003,57165500,53.268656
403.399994,405.650005,400.509995,405.120007,53994500,53.596757
403.51001,406.280006,403.490009,405.000004,44915500,53.580881
409.399998,412.499989,408.999989,411.23,75555200,54.4051
410.000011,414.680012,409.279995,413.44001,65005500,54.697481
414.950005,418.550007,412.670006,418.029995,67817400,55.304729
419.770008,422.749996,419.220009,422.400002,79573200,55.882874
425.499992,427.750004,421.349991,421.73,98506100,55.794234
425.909988,426.000004,421.500008,423.239994,64549100,55.994003
422.680008,422.849998,419.309998,422.549992,53771200,55.902717
422.279999,422.900013,418.750011,421.389992,53146800,55.749251
419.699993,420.449997,418.659996,419.810009,56505400,55.540222
424.199989,425.98999,422.959988,424.700001,60724300,56.18716
426.959999,429.46999,426.300011,429.110008,69197800,56.770597
430.150005,431.370007,426.510002,427.750004,65434600,56.590671
427.489998,427.500011,419.750008,420.300007,103493600,55.605048
422.669994,428.449993,422.299999,427.409996,76515600,56.545688
425.10001,425.10001,419.550003,420.409996,136909500,55.619599
454.439987,454.449974,443.729996,446.659996,239578500,59.092434
448.360008,448.789978,443.139996,444.62999,80996300,58.823867
444.339996,448.480011,443.769997,447.28001,74927300,59.174461
445.709988,453.900002,445.390007,453.009995,94835300,59.932529
455.589973,458.240021,453.070023,456.47998,97920900,60.391603
458.410011,458.989998,455.550026,456.189987,67511500,60.353237
455.899994,457.169983,453.980003,455.120003,46699100,60.21168
457.300026,460.000008,455.560013,459.68,71649900,60.814961
458.379997,464.979988,458.20002,463.969978,62353200,61.382518
465.250008,469.749977,464.579979,468.830009,79055900,62.025493
470.500008,476.789978,469.699989,476.680016,101972500,63.064037
480.760002,496.750008,480.559998,493.170006,221053700,65.245637
490.960022,497.619987,488.54998,493.419998,157825500,65.278711
499.529991,503.830009,497.089989,502.600021,129304000,66.493214
504.659988,509.56002,502.000008,509.459991,115099600,67.400777
514.259995,526.290016,496.889984,497.669975,376530000,65.840976
491.500008,504.890007,486.62999,502.209999,236138000,66.441614
503.109993,507.77002,500.299995,502.12001,133951300,66.429709
506.880013,514.850021,504.120003,514.850021,151398800,68.11387
513.079994,515.489983,509.070023,513.039993,120825600,67.874406
515.079987,517.830009,509.499992,516.389977,142006900,68.317604
519.669998,522.899979,518.640015,522.409981,103768000,69.114041
521.309982,528.5,516.280014,525.760017,136895500,69.557246
527.960014,535.410011,525.850006,535.410011,150096800,70.833925
541.560005,547.610023,535.700005,542.440025,238002800,71.763985
548.169983,548.209984,538.769981,544.469978,170817500,72.032545
544.240013,546.800018,542.519974,545.180008,107928100,72.126481
545.420013,547.47998,526.000023,533.160027,202281100,70.536256
523.659996,533.690025,516.219986,530.259987,202559700,70.152585
536.800003,537.779999,523.299988,530.69001,199630200,70.209476
534.689995,542.989998,532.120003,541.989975,129114300,71.704444
544.209999,547.740013,543.110001,545.170021,104729800,72.125159
548.979988,551.999977,547.000023,551.999977,101820600,73.028752
557.540024,568.18,555.750023,568.099998,172713800,75.15876
578.050026,594.719994,575.399979,589.580009,354711000,78.000533
599.609985,600.009995,578.550011,585.559998,289929500,77.468692
584.719978,589.199974,577.999985,585.569984,206371900,77.470013
598.37001,601.769981,589.050011,601.100006,225309000,79.524611
599.51001,606.899979,591.480026,605.959984,204165500,80.167578
602.73999,609.650002,601.410027,602.499985,161010500,79.709826
597.779984,604.499977,595.529999,599.340019,155967700,79.291767
600.490005,601.799995,594.399986,596.050011,107622200,78.856504
599.790016,607.150024,595.259979,606.97998,148935500,80.302522
606.180016,616.280006,606.060013,614.480019,151782400,81.294766
618.379974,621.450005,610.30999,617.62001,163865100,81.710182
612.780006,616.560013,607.230026,609.859993,152059600,80.683544
608.769981,610.559982,597.939987,599.550011,182759500,79.319549
601.830009,618.769997,600.37999,618.63002,149587900,81.843805
627.300018,632.209984,622.510002,629.319984,208639900,83.258071
624.349991,625.859985,617.000023,624.30999,143245200,82.595256
626.980011,634.660027,623.400009,633.679977,160324500,83.834891
626.130005,639.840012,625.300026,636.229996,149384200,84.172255
639.93,644,626.000015,628.440018,222431300,83.141653
636.199982,636.87001,623.339981,626.20002,174153700,82.845304
624.999992,631.330017,620.500023,622.769981,153584200,82.391515
624.109985,624.700012,603.509995,605.22998,214911200,80.071
610.059998,610.279976,578.249977,580.13002,262696700,76.750314
578.93998,610.000023,571.910019,609.699989,256382000,80.662375
613.720001,620.249977,602.709976,608.340012,238632800,80.482452
600.219986,604.729996,584.519974,587.439987,208679800,77.717411
591.379997,594.620018,570.419998,572.980003,257746300,75.804378
570.610016,576.670021,556.620003,571.699974,241632300,75.635032
562.609993,567.690002,554.999992,560.280006,269037300,74.124187
615.639992,617.999992,605.999985,610.000023,226444400,80.702069
614.269974,614.69001,602.12999,607.699997,134017100,80.39778
605.069977,606.180016,600.499992,603.000023,101680600,79.77598
597.800011,598.400024,582.999992,583.979988,126536200,77.259659
584.900009,596.759987,581.230019,582.130013,152749800,77.01491
580.239983,587.399986,578.859978,585.97998,106847300,77.524255
590.499977,591.400024,580.300011,581.819992,97637400,76.973895
577.080017,578.359993,565.169998,565.25,132498100,74.78171
561.500008,572.770012,561.229988,569.480003,115029600,75.341333
569.579979,571.500023,558.730011,568.18,124313000,75.169344
563.700005,573.980026,560.850006,569.180023,120176000,75.301646
574.579987,575.87999,568.43998,570.519974,83300000,75.478919
565.000008,574.470024,564.350006,566.710007,99886500,74.974867
562.569992,567.510025,557.599998,558.219986,88156600,73.85165
561.45002,563.219994,551.749985,553.169991,119084000,73.183543
554.050011,556.890022,541.039993,546.080002,140224000,72.245548
545.309998,547.500008,530.12001,530.12001,179305000,70.134066
533.959991,543.409981,522.180016,530.37999,183073100,70.168461
534.499977,561.540009,534.04998,561.279976,157776500,74.256482
569.550018,573.879997,552.580017,556.970024,173717600,73.686282
557.500023,572.800026,553.230019,570.559975,146224400,75.484211
575.870003,576.499977,561.229988,565.320015,124057500,74.790973
564.590012,565.850014,558.469978,562.289986,82126800,74.390105
570.900009,574,565.309975,572.269974,95127200,75.710442
569.199997,579.98999,566.55999,579.169998,132357400,76.623304
580.740021,581.499985,571.460022,577.730019,122918600,76.432797
569.159996,572.650009,560.520012,560.989983,130246900,74.218116
561.500008,567.499985,548.499977,564.289978,139248900,74.6547
561.269989,566.470001,558.330002,562.830025,97053600,74.461551
567.770004,573.849983,565.499992,571.460022,100363900,75.603286
577.290009,577.320023,570.5,571.720001,94941700,75.637681
571.599998,580.580017,568.999992,580.319984,86879100,76.775446
587.719994,588.499985,570.62999,571.169975,147816200,75.564914
574.459984,576.61998,566.70002,576.159996,108845100,76.225086
574.520012,578.479996,570.379997,572.160011,73395000,75.695894
571.23999,573.500015,567.259979,571.529984,86393300,75.612542
570.999985,574.619987,569.550018,574.12999,83813800,75.956519
570.959984,587.889984,570.37001,585.779976,110103000,77.497794
583.400002,589.999992,583.100021,587.410027,90351100,77.713448
588.209991,589.250015,580.799995,585.739975,89735800,77.492502
585.439995,588.219978,577.440025,577.669991,81587800,76.424856
579.040009,582.189987,575.420006,582.099998,71117900,77.010939
577.299995,579.800026,570.37001,570.77002,76095600,75.512
571.329979,574.489998,567.329994,572.030022,69134100,75.678696
575.000023,576.739983,571.920006,574.499985,50749300,76.005469
571.670013,574,565.610008,569.04998,70709100,75.284441
577.999985,584.000015,574.249992,584.000015,105375200,77.262308
584.730019,593.469978,583.600006,592.519997,100023000,78.389489
594.879997,600.000008,593.999977,599.409981,60428200,79.301023
600.56002,614.339989,599.649986,609.939995,121095800,80.694128
607.089996,608.439987,601.580017,605.879982,104732600,80.156994
605.299995,613.899979,604.110008,613.889992,94851400,81.216706
617.969978,619.869995,605.309982,608.210022,127989400,80.465255
606.119987,607.659996,597.220024,604.430016,117330500,79.965166
600.240013,603.469994,592.68,598.900009,107010400,79.233555
602.949982,607.190025,600.000008,604.970001,77856800,80.036605
605.120018,611.61998,605.019989,606.910019,75315100,80.293267
610.790001,611.499977,603.149986,606.93998,73406200,80.29723
606.590012,608.340012,603.559982,606.260017,63175000,80.207272
611.279999,615.349998,605.999985,614.320015,109215400,81.273598
613.029999,614.440018,603.700012,604.300026,99367800,79.947969
594.399986,605.900009,587.710007,603.830002,121993900,79.885785
607.37999,609.680016,598.509987,600.919975,141283100,79.500793
574.459984,580.799995,570.000015,574.970009,219328200,76.067652
579.760025,580.399986,570.360023,574.88002,101658200,76.055747
575.01001,585.830017,571.590012,585.159988,100984100,77.415771
590.920013,599.439995,587.820023,595.030014,94785600,78.72156
603.229988,611.699982,602.720016,610.759987,115581900,80.802612
615.910011,616.400009,603.000023,606.80999,96125400,80.280033
602.840019,610.690025,600.25,607.789986,83039600,80.409685
613.630013,617.980019,611.560005,615.70002,86230200,81.45617
617.290016,624.870003,615.26001,622.550003,75525800,82.362413
622.769981,624.999992,618.039993,620.910019,72611700,82.145445
619.389984,623.88002,617.099998,619.860008,61176500,82.00653
617.849976,621.730011,617.799988,620.729988,55410600,82.474217
618.710022,621.760025,618.699982,621.699997,48734700,82.603098
623.390022,630,623.249992,630,69708100,83.705891
631.870003,638.610023,630.209991,631.690025,85042300,83.930439
631.300003,633.999985,627.750015,630.829979,64335600,83.816167
631.210014,636.759995,630.499985,636.340012,63633500,84.548266
640.000015,648.190002,638.809975,648.110001,110690300,86.112103
650.010017,665.150017,649.900002,665.150017,153346200,88.37615
670.82,674.880013,650.330025,656.059982,203179900,87.168389
654.419998,668.999985,648.110001,668.869995,141330700,88.870411
666.109985,669.899979,661.149979,662.630013,105032200,88.041326
659.509995,669.479996,655.550011,663.219986,109335100,88.119714
679.989983,680.870003,673.540009,675.679977,106752100,89.775229
674.979988,676.100014,670.669983,674.800011,66854200,89.658311
675.250008,677.669983,672.600014,673.469994,50701700,89.481596
670.640022,671.550003,662.849991,663.869987,75674900,88.206077
667.249985,668.599976,657.250023,665.240005,84580300,88.388107
665.760017,675.139992,664.500015,674.970001,91973000,89.680897
675.570015,676.350006,669.599998,670.230026,84093800,89.051113
673.170013,678.290024,670.800026,676.270004,97799100,89.853624
678.050018,682.480026,675.77002,680.43998,82416600,90.407674
680.45002,683.289978,662.100014,662.739975,121999500,88.055936
665.110016,670.099983,656.499992,660.590019,125995800,87.770279
666.849976,669.899979,656.000008,669.790016,178058300,88.992651
677.370003,685.500015,674.769997,682.980011,149590000,90.745159
689.959984,696.980011,687.889977,691.280014,150118500,91.847951
699.349998,699.799995,694.610023,699.780022,99507800,92.977318
699.879997,702.329987,696.419998,701.910004,93375800,93.260321
700.259979,703.989998,699.569977,702.100021,81718700,93.285568
699.159981,700.059975,693.619987,698.699997,84142100,92.833818
702.409988,705.070023,699.359985,700.089989,142897300,93.018502
686.859993,695.119995,682.999985,690.790016,159941600,91.782847
688.260025,692.780022,673.000023,673.540009,129697400,89.490899
668.740005,672.690002,661.20002,665.179977,144125800,88.380131
664.290024,682.170006,660.350014,681.32,148522500,90.524599
678.750008,681.110008,666.75,667.100021,133777700,88.635241
671.159981,676.750015,656.499992,659.389992,135898700,87.610836
